Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"San Jose, CA - Hillsdale",August 2015,$550K,0%,5.8%,3,-25%,200%,3,-40%,0%,2,0%,-33.3%,20,0,11,103.7%,0.9%,-0.3%
"San Jose, CA - Hillsdale",September 2015,$550K,0%,3.8%,2,-33.3%,0%,4,33.3%,33.3%,3,50%,200%,14,-6,-3,105.7%,2%,4.6%
"San Jose, CA - Hillsdale",October 2015,$560K,1.8%,7.7%,1,-50%,-66.7%,3,-25%,-25%,4,33.3%,33.3%,71,57,62,95.7%,-10%,-5.2%
"San Jose, CA - Hillsdale",November 2015,$588K,4.9%,8.8%,2,100%,-33.3%,5,66.7%,66.7%,4,0%,0%,54,-18,29,103.9%,8.1%,6.3%
"San Jose, CA - Hillsdale",December 2015,$591K,0.6%,13.7%,3,50%,0%,3,-40%,0%,2,-50%,0%,36,-18,-73,105.1%,1.2%,10.4%
"San Jose, CA - Hillsdale",January 2016,$591K,0%,18.2%,3,0%,0%,3,0%,200%,3,50%,50%,35,-1,-74,106.5%,1.4%,15.2%
"San Jose, CA - Hillsdale",February 2016,$566K,-4.3%,13.1%,2,-33.3%,-33.3%,3,0%,,2,-33.3%,100%,27,-9,-83,103.7%,-2.8%,10.3%
"San Jose, CA - Hillsdale",March 2016,$580K,2.6%,21.5%,3,50%,50%,4,33.3%,100%,2,0%,100%,27,1,-45,102.6%,-1.1%,7.2%
"San Jose, CA - Hillsdale",April 2016,$590K,1.7%,8.7%,3,0%,0%,4,0%,33.3%,1,-50%,0%,27,0,3,103.2%,0.6%,2.2%
"San Jose, CA - Hillsdale",May 2016,$600K,1.7%,11.1%,4,33.3%,33.3%,3,-25%,-40%,2,100%,100%,21,-7,8,103.1%,-0.1%,2.2%
"San Jose, CA - Hillsdale",June 2016,$635K,5.8%,17.3%,3,-25%,-25%,3,0%,-25%,2,0%,100%,64,44,40,101.3%,-1.8%,0.7%
"San Jose, CA - Hillsdale",July 2016,$635K,0%,15.5%,3,0%,-25%,5,66.7%,0%,3,50%,50%,91,27,71,103.6%,2.4%,0.9%
"San Jose, CA - Hillsdale",August 2016,$630K,-0.8%,14.5%,3,0%,0%,4,-20%,33.3%,2,-33.3%,0%,91,0,71,103.1%,-0.6%,-0.6%
"San Jose, CA - Hillsdale",September 2016,$623K,-1.2%,13.2%,4,33.3%,100%,4,0%,0%,3,50%,0%,56,-35,42,103.7%,0.6%,-2%
"San Jose, CA - Hillsdale",October 2016,$615K,-1.2%,9.8%,3,-25%,200%,1,-75%,-66.7%,2,-33.3%,-50%,43,-13,-28,102%,-1.7%,6.3%
"San Jose, CA - Hillsdale",November 2016,$610K,-0.8%,3.8%,4,33.3%,100%,3,200%,-40%,3,50%,-25%,11,-33,-43,100.9%,-1.1%,-3%
"San Jose, CA - Hillsdale",December 2016,$590K,-3.3%,-0.2%,4,0%,33.3%,3,0%,0%,1,-66.7%,-50%,8,-3,-28,99.4%,-1.4%,-5.7%
"San Jose, CA - Hillview North",January 2012,$360K,17.1%,8.3%,9,12.5%,-35.7%,8,-27.3%,-33.3%,3,-25%,-75%,40,-1,3,97.7%,-1.3%,-0.3%
"San Jose, CA - Hillview North",February 2012,$356K,-1.3%,7.7%,8,-11.1%,-38.5%,7,-12.5%,-22.2%,4,33.3%,-63.6%,33,-7,-1,99%,1.4%,-0.9%
"San Jose, CA - Hillview North",March 2012,$336K,-5.5%,9.3%,5,-37.5%,-58.3%,6,-14.3%,-62.5%,2,-50%,-84.6%,33,0,-8,98.5%,-0.5%,-1.3%
"San Jose, CA - Hillview North",April 2012,$332K,-1.2%,8.5%,3,-40%,-72.7%,9,50%,-35.7%,1,-50%,-88.9%,45,12,-108,102.8%,4.3%,5.1%
"San Jose, CA - Hillview North",May 2012,$334K,0.7%,9.2%,8,166.7%,-38.5%,6,-33.3%,-53.8%,,,,13,-33,-133,101.1%,-1.7%,2.1%
"San Jose, CA - Hillview North",June 2012,$337K,0.7%,2%,9,12.5%,-18.2%,9,50%,0%,3,,-62.5%,12,-1,-124,101.2%,0.1%,1.7%
"San Jose, CA - Hillview North",July 2012,$337K,0%,13.1%,9,0%,12.5%,6,-33.3%,-33.3%,2,-33.3%,-66.7%,12,0,-14,101%,-0.2%,-0.5%
"San Jose, CA - Hillview North",August 2012,$350K,4%,25%,5,-44.4%,-44.4%,8,33.3%,-38.5%,,,,47,35,32,99.5%,-1.5%,1.3%
"San Jose, CA - Hillview North",September 2012,$346K,-1.1%,21.4%,6,20%,-50%,6,-25%,-40%,2,,-60%,20,-27,7,100.7%,1.2%,0.7%
"San Jose, CA - Hillview North",October 2012,$350K,1.2%,28.2%,7,16.7%,-36.4%,8,33.3%,-27.3%,4,100%,-20%,17,-3,-5,100.4%,-0.3%,0.9%
"San Jose, CA - Hillview North",November 2012,$355K,1.4%,25%,6,-14.3%,-25%,9,12.5%,0%,4,0%,0%,17,0,-6,100.3%,-0.2%,-1.3%
"San Jose, CA - Hillview North",December 2012,$355K,0%,15.4%,6,0%,-25%,6,-33.3%,-45.5%,1,-75%,-75%,5,-12,-36,102.8%,2.6%,3.9%
"San Jose, CA - Hillview North",January 2013,$375K,5.5%,4%,4,-33.3%,-55.6%,6,0%,-25%,2,100%,-33.3%,18,13,-22,104.6%,1.8%,6.9%
"San Jose, CA - Hillview North",February 2013,$400K,6.8%,12.5%,6,50%,-25%,5,-16.7%,-28.6%,1,-50%,-75%,14,-4,-19,104.3%,-0.3%,5.2%
"San Jose, CA - Hillview North",March 2013,$408K,1.9%,21.3%,6,0%,20%,8,60%,33.3%,2,100%,0%,17,3,-17,100.1%,-4.2%,1.5%
"San Jose, CA - Hillview North",April 2013,$408K,0%,22.7%,8,33.3%,166.7%,9,12.5%,0%,1,-50%,0%,17,0,-29,100.4%,0.3%,-2.4%
"San Jose, CA - Hillview North",May 2013,$400K,-1.8%,19.7%,9,12.5%,12.5%,12,33.3%,100%,3,200%,,16,-1,4,101.8%,1.4%,0.7%
"San Jose, CA - Hillview North",June 2013,$405K,1.3%,20.4%,11,22.2%,22.2%,12,0%,33.3%,2,-33.3%,-33.3%,10,-7,-3,106.7%,4.9%,5.4%
"San Jose, CA - Hillview North",July 2013,$405K,0%,20.4%,11,0%,22.2%,12,0%,100%,3,50%,50%,9,-1,-3,107%,0.3%,6%
"San Jose, CA - Hillview North",August 2013,$449K,10.9%,28.3%,10,-9.1%,100%,10,-16.7%,25%,3,0%,,10,1,-37,105.3%,-1.7%,5.8%
"San Jose, CA - Hillview North",September 2013,$466K,3.7%,34.5%,7,-30%,16.7%,9,-10%,50%,4,33.3%,100%,14,4,-6,100.9%,-4.4%,0.1%
"San Jose, CA - Hillview North",October 2013,$461K,-1%,31.7%,8,14.3%,14.3%,7,-22.2%,-12.5%,4,0%,0%,19,5,2,102.1%,1.2%,1.6%
"San Jose, CA - Hillview North",November 2013,$461K,0%,29.9%,6,-25%,0%,5,-28.6%,-44.4%,4,0%,0%,15,-5,-3,104.2%,2.1%,3.9%
"San Jose, CA - Hillview North",December 2013,$460K,-0.2%,29.6%,4,-33.3%,-33.3%,4,-20%,-33.3%,3,-25%,200%,19,4,14,105.5%,1.3%,2.6%
"San Jose, CA - Hillview North",January 2014,$425K,-7.6%,13.5%,5,25%,25%,7,75%,16.7%,6,100%,200%,16,-3,-2,99.4%,-6.1%,-5.2%
"San Jose, CA - Hillview North",February 2014,$425K,0%,6.3%,5,0%,-16.7%,8,14.3%,60%,4,-33.3%,300%,16,0,2,100.5%,1.1%,-3.8%
"San Jose, CA - Hillview North",March 2014,$425K,0%,4.3%,7,40%,16.7%,8,0%,0%,3,-25%,50%,16,0,-1,99.4%,-1.1%,-0.7%
"San Jose, CA - Hillview North",April 2014,$480K,12.9%,17.8%,5,-28.6%,-37.5%,7,-12.5%,-22.2%,4,33.3%,300%,9,-7,-8,100.2%,0.8%,-0.2%
"San Jose, CA - Hillview North",May 2014,$470K,-2.1%,17.5%,6,20%,-33.3%,8,14.3%,-33.3%,4,0%,33.3%,9,-1,-8,101.5%,1.3%,-0.3%
"San Jose, CA - Hillview North",June 2014,$485K,3.2%,19.8%,7,16.7%,-36.4%,10,25%,-16.7%,4,0%,100%,10,2,1,103.3%,1.8%,-3.4%
"San Jose, CA - Hillview North",July 2014,$487K,0.4%,20.2%,7,0%,-36.4%,10,0%,-16.7%,7,75%,133.3%,11,1,2,105.9%,2.6%,-1.1%
"San Jose, CA - Hillview North",August 2014,$482K,-1.1%,7.2%,8,14.3%,-20%,10,0%,0%,4,-42.9%,33.3%,12,1,2,103%,-2.8%,-2.3%
"San Jose, CA - Hillview North",September 2014,$468K,-2.8%,0.5%,7,-12.5%,0%,8,-20%,-11.1%,4,0%,0%,11,-1,-3,101.5%,-1.5%,0.7%
"San Jose, CA - Hillview North",October 2014,$462K,-1.4%,0.1%,6,-14.3%,-25%,5,-37.5%,-28.6%,2,-50%,-50%,10,-1,-9,99.6%,-1.9%,-2.5%
"San Jose, CA - Hillview North",November 2014,$455K,-1.4%,-1.3%,3,-50%,-50%,7,40%,40%,6,200%,50%,21,11,7,98.5%,-1%,-5.6%
"San Jose, CA - Hillview North",December 2014,$515K,13.2%,12%,2,-33.3%,-50%,6,-14.3%,50%,3,-50%,0%,21,-1,2,103.6%,5.1%,-1.9%
"San Jose, CA - Hillview North",January 2015,$500K,-2.9%,17.6%,3,50%,-40%,7,16.7%,0%,5,66.7%,-16.7%,32,12,16,127.9%,24.3%,28.5%
"San Jose, CA - Hillview North",February 2015,$500K,0%,17.6%,3,0%,-40%,3,-57.1%,-62.5%,1,-80%,-75%,32,0,16,127.9%,0%,27.4%
"San Jose, CA - Hillview North",March 2015,$511K,2.1%,20.1%,4,33.3%,-42.9%,7,133.3%,-12.5%,3,200%,0%,36,4,20,122.3%,-5.5%,23%
"San Jose, CA - Hillview North",April 2015,$515K,0.9%,7.3%,3,-25%,-40%,8,14.3%,14.3%,4,33.3%,0%,24,-12,15,107.2%,-15.1%,7.1%
"San Jose, CA - Hillview North",May 2015,$515K,0%,9.6%,5,66.7%,-16.7%,10,25%,25%,5,25%,25%,14,-10,6,104.9%,-2.3%,3.4%
"San Jose, CA - Hillview North",June 2015,$515K,0%,6.2%,5,0%,-28.6%,9,-10%,-10%,7,40%,75%,22,8,12,104.6%,-0.3%,1.3%
"San Jose, CA - Hillview North",July 2015,$525K,1.9%,7.8%,5,0%,-28.6%,7,-22.2%,-30%,3,-57.1%,-57.1%,22,0,11,103.1%,-1.5%,-2.8%
"San Jose, CA - Hillview North",August 2015,$528K,0.5%,9.6%,6,20%,-25%,4,-42.9%,-60%,3,0%,-25%,70,48,58,104.6%,1.5%,1.5%
"San Jose, CA - Hillview North",September 2015,$530K,0.5%,13.2%,5,-16.7%,-28.6%,3,-25%,-62.5%,4,33.3%,0%,59,-11,48,103.6%,-0.9%,2.1%
"San Jose, CA - Hillview North",October 2015,$540K,1.9%,17%,6,20%,0%,3,0%,-40%,2,-50%,0%,33,-27,23,104.3%,0.7%,4.8%
"San Jose, CA - Hillview North",November 2015,$550K,1.9%,20.9%,5,-16.7%,66.7%,4,33.3%,-42.9%,2,0%,-66.7%,15,-18,-6,104.4%,0%,5.8%
"San Jose, CA - Hillview North",December 2015,$543K,-1.4%,5.3%,4,-20%,100%,2,-50%,-66.7%,2,0%,-33.3%,10,-5,-11,105.4%,1%,1.8%
"San Jose, CA - Hillview North",January 2016,$513K,-5.4%,2.6%,2,-50%,-33.3%,3,50%,-57.1%,3,50%,-40%,36,26,4,105.3%,-0.1%,-22.5%
"San Jose, CA - Hillview North",March 2016,$586K,,14.8%,1,,-75%,4,,-42.9%,2,,-33.3%,24,,-12,100%,,-22.3%
"San Jose, CA - Hillview North",April 2016,$578K,-1.4%,12.2%,3,200%,0%,3,-25%,-62.5%,1,-50%,-75%,24,0,0,103.5%,3.5%,-3.7%
"San Jose, CA - Hillview North",May 2016,$573K,-0.9%,11.3%,5,66.7%,0%,5,66.7%,-50%,1,0%,-80%,61,37,47,101.4%,-2%,-3.4%
"San Jose, CA - Hillview North",June 2016,$578K,0.9%,12.2%,7,40%,40%,7,40%,-22.2%,4,300%,-42.9%,14,-47,-8,102.2%,0.8%,-2.4%
"San Jose, CA - Hillview North",July 2016,$585K,1.2%,11.4%,7,0%,40%,8,14.3%,14.3%,4,0%,33.3%,27,13,5,101.8%,-0.5%,-1.3%
"San Jose, CA - Hillview North",August 2016,$610K,4.3%,15.6%,9,28.6%,50%,8,0%,100%,2,-50%,-33.3%,27,0,-44,102.2%,0.5%,-2.3%
"San Jose, CA - Hillview North",September 2016,$619K,1.4%,16.7%,8,-11.1%,60%,6,-25%,100%,2,0%,-50%,43,17,-16,102.4%,0.2%,-1.2%
"San Jose, CA - Hillview North",October 2016,$619K,0%,14.6%,6,-25%,0%,5,-16.7%,66.7%,2,0%,0%,46,3,14,102%,-0.4%,-2.3%
"San Jose, CA - Hillview North",November 2016,$601K,-2.9%,9.3%,5,-16.7%,0%,6,20%,50%,1,-50%,-50%,42,-4,27,103.6%,1.6%,-0.8%
"San Jose, CA - Hillview North",December 2016,$601K,0%,10.8%,5,0%,25%,4,-33.3%,100%,,,,19,-23,9,101.9%,-1.7%,-3.5%
"San Jose, CA - Holy Oaks",January 2012,$375K,-5.1%,6.4%,9,-18.2%,50%,9,-18.2%,50%,6,100%,-45.5%,13,-5,-10,97.5%,0.2%,-2.3%
"San Jose, CA - Holy Oaks",February 2012,$380K,1.3%,35.7%,14,55.6%,366.7%,8,-11.1%,0%,4,-33.3%,-63.6%,17,4,-29,99.7%,2.2%,3.5%
"San Jose, CA - Holy Oaks",March 2012,$393K,3.3%,17.7%,10,-28.6%,150%,9,12.5%,0%,4,0%,-60%,14,-3,-59,103.1%,3.5%,3.6%
"San Jose, CA - Holy Oaks",April 2012,$406K,3.5%,-2.1%,8,-20%,-11.1%,8,-11.1%,0%,6,50%,-25%,14,0,-19,103.3%,0.2%,2.6%
"San Jose, CA - Holy Oaks",May 2012,$420K,3.4%,1.2%,5,-37.5%,-54.5%,9,12.5%,12.5%,3,-50%,-50%,5,-9,-27,102.7%,-0.6%,2.9%
"San Jose, CA - Holy Oaks",June 2012,$428K,1.8%,8.2%,8,60%,-33.3%,9,0%,0%,3,0%,-50%,8,3,-23,102.9%,0.3%,2.4%
"San Jose, CA - Holy Oaks",July 2012,$423K,-1.2%,8.9%,12,50%,33.3%,10,11.1%,-9.1%,2,-33.3%,-77.8%,11,3,-79,102.5%,-0.4%,2.8%
"San Jose, CA - Holy Oaks",August 2012,$420K,-0.6%,7.9%,9,-25%,12.5%,9,-10%,0%,2,0%,-71.4%,13,3,-45,103.5%,1%,3.5%
"San Jose, CA - Holy Oaks",September 2012,$420K,0%,4.2%,7,-22.2%,16.7%,11,22.2%,10%,4,100%,-42.9%,16,3,-49,102.9%,-0.7%,4.1%
"San Jose, CA - Holy Oaks",October 2012,$395K,-6%,0%,5,-28.6%,-28.6%,9,-18.2%,-18.2%,2,-50%,-50%,16,0,-34,103.3%,0.4%,4.2%
"San Jose, CA - Holy Oaks",November 2012,$421K,6.5%,3.8%,6,20%,-25%,9,0%,-30.8%,3,50%,-40%,10,-6,-32,100.3%,-3%,0%
"San Jose, CA - Holy Oaks",December 2012,$436K,3.7%,10.4%,8,33.3%,-27.3%,5,-44.4%,-54.5%,3,0%,0%,9,-1,-9,100.5%,0.2%,3.3%
"San Jose, CA - Holy Oaks",January 2013,$456K,4.5%,21.5%,8,0%,-11.1%,4,-20%,-55.6%,1,-66.7%,-83.3%,9,0,-4,101.4%,0.9%,3.9%
"San Jose, CA - Holy Oaks",February 2013,$460K,1%,21.1%,7,-12.5%,-50%,4,0%,-50%,2,100%,-50%,11,2,-6,102.2%,0.8%,2.5%
"San Jose, CA - Holy Oaks",March 2013,$530K,15.2%,35%,5,-28.6%,-50%,6,50%,-33.3%,1,-50%,-75%,11,0,-3,105.4%,3.2%,2.3%
"San Jose, CA - Holy Oaks",April 2013,$550K,3.8%,35.4%,5,0%,-37.5%,9,50%,12.5%,1,0%,-83.3%,13,2,-1,109.4%,4%,6%
"San Jose, CA - Holy Oaks",May 2013,$530K,-3.6%,26.2%,6,20%,20%,8,-11.1%,-11.1%,1,0%,-66.7%,13,0,8,110.9%,1.6%,8.3%
"San Jose, CA - Holy Oaks",June 2013,$525K,-0.9%,22.8%,6,0%,-25%,9,12.5%,0%,3,200%,0%,13,0,5,109.5%,-1.4%,6.6%
"San Jose, CA - Holy Oaks",July 2013,$555K,5.7%,31.4%,7,16.7%,-41.7%,8,-11.1%,-20%,3,0%,50%,13,0,3,105.2%,-4.3%,2.7%
"San Jose, CA - Holy Oaks",August 2013,$563K,1.4%,33.9%,6,-14.3%,-33.3%,6,-25%,-33.3%,2,-33.3%,0%,15,2,2,103.2%,-2.1%,-0.4%
"San Jose, CA - Holy Oaks",September 2013,$575K,2.2%,36.9%,4,-33.3%,-42.9%,5,-16.7%,-54.5%,3,50%,-25%,18,3,2,102.5%,-0.6%,-0.3%
"San Jose, CA - Holy Oaks",October 2013,$578K,0.5%,46.3%,2,-50%,-60%,4,-20%,-55.6%,3,0%,50%,54,36,38,100.5%,-2%,-2.7%
"San Jose, CA - Holy Oaks",November 2013,$550K,-4.8%,30.8%,1,-50%,-83.3%,5,25%,-44.4%,3,0%,0%,88,35,78,100%,-0.5%,-0.3%
"San Jose, CA - Holy Oaks",December 2013,$550K,0%,26.1%,3,200%,-62.5%,4,-20%,-20%,2,-33.3%,-33.3%,26,-62,17,99.2%,-0.8%,-1.3%
"San Jose, CA - Holy Oaks",January 2014,$550K,0%,20.7%,4,33.3%,-50%,3,-25%,-25%,1,-50%,0%,27,1,18,100.2%,1%,-1.2%
"San Jose, CA - Holy Oaks",February 2014,$550K,0%,19.6%,4,0%,-42.9%,4,33.3%,0%,2,100%,0%,27,0,16,100.2%,0%,-2%
"San Jose, CA - Holy Oaks",March 2014,$550K,0%,3.8%,5,25%,0%,5,25%,-16.7%,2,0%,100%,13,-14,2,108.1%,7.9%,2.7%
"San Jose, CA - Holy Oaks",April 2014,$362K,-34.2%,-34.2%,5,0%,0%,6,20%,-33.3%,3,50%,200%,8,-5,-5,108.7%,0.5%,-0.7%
"San Jose, CA - Holy Oaks",May 2014,$362K,0%,-31.7%,5,0%,-16.7%,7,16.7%,-12.5%,6,100%,500%,8,0,-5,108.7%,0%,-2.3%
"San Jose, CA - Holy Oaks",June 2014,$455K,25.7%,-13.3%,2,-60%,-66.7%,6,-14.3%,-33.3%,6,0%,100%,8,-1,-6,102.9%,-5.7%,-6.6%
"San Jose, CA - Holy Oaks",July 2014,$666K,46.3%,19.9%,2,0%,-71.4%,7,16.7%,-12.5%,4,-33.3%,33.3%,41,34,28,99.3%,-3.6%,-5.9%
"San Jose, CA - Holy Oaks",August 2014,$655K,-1.6%,16.4%,5,150%,-16.7%,5,-28.6%,-16.7%,3,-25%,50%,35,-6,20,101.9%,2.5%,-1.3%
"San Jose, CA - Holy Oaks",September 2014,$645K,-1.5%,12.2%,7,40%,75%,10,100%,100%,8,166.7%,166.7%,35,0,17,100.7%,-1.2%,-1.9%
"San Jose, CA - Holy Oaks",October 2014,$599K,-7.1%,3.7%,9,28.6%,350%,9,-10%,125%,4,-50%,33.3%,23,-12,-31,100.5%,-0.2%,0%
"San Jose, CA - Holy Oaks",November 2014,$565K,-5.7%,2.7%,7,-22.2%,600%,9,0%,80%,4,0%,33.3%,23,0,-65,99.3%,-1.2%,-0.7%
"San Jose, CA - Holy Oaks",December 2014,$620K,9.6%,12.6%,8,14.3%,166.7%,4,-55.6%,0%,2,-50%,0%,26,3,0,100.5%,1.2%,1.3%
"San Jose, CA - Holy Oaks",January 2015,$635K,2.4%,15.4%,6,-25%,50%,4,0%,33.3%,2,0%,100%,22,-4,-5,101.9%,1.3%,1.7%
"San Jose, CA - Holy Oaks",February 2015,$635K,0%,15.4%,6,0%,50%,4,0%,0%,1,-50%,-50%,44,22,18,102.5%,0.7%,2.3%
"San Jose, CA - Holy Oaks",March 2015,$713K,12.4%,29.6%,5,-16.7%,0%,5,25%,0%,3,200%,50%,19,-25,6,104.3%,1.8%,-3.8%
"San Jose, CA - Holy Oaks",April 2015,$702K,-1.6%,93.8%,4,-20%,-20%,8,60%,33.3%,5,66.7%,66.7%,29,10,21,103.8%,-0.5%,-4.9%
"San Jose, CA - Holy Oaks",May 2015,$681K,-3%,88%,6,50%,20%,10,25%,42.9%,5,0%,-16.7%,12,-17,4,106.4%,2.7%,-2.2%
"San Jose, CA - Holy Oaks",June 2015,$671K,-1.4%,47.5%,5,-16.7%,150%,11,10%,83.3%,5,0%,-16.7%,20,8,13,105.5%,-1%,2.5%
"San Jose, CA - Holy Oaks",July 2015,$668K,-0.5%,0.3%,10,100%,400%,12,9.1%,71.4%,6,20%,50%,15,-5,-26,104.2%,-1.2%,4.9%
"San Jose, CA - Holy Oaks",August 2015,$670K,0.4%,2.3%,9,-10%,80%,11,-8.3%,120%,5,-16.7%,66.7%,17,2,-18,102.1%,-2.1%,0.3%
"San Jose, CA - Holy Oaks",September 2015,$668K,-0.4%,3.5%,10,11.1%,42.9%,7,-36.4%,-30%,4,-20%,-50%,15,-2,-20,103.5%,1.4%,2.9%
"San Jose, CA - Holy Oaks",October 2015,$675K,1.1%,12.7%,5,-50%,-44.4%,5,-28.6%,-44.4%,4,0%,0%,13,-2,-10,103.6%,0.1%,3.1%
"San Jose, CA - Holy Oaks",November 2015,$678K,0.4%,19.9%,4,-20%,-42.9%,3,-40%,-66.7%,3,-25%,-25%,13,0,-10,102.8%,-0.8%,3.4%
"San Jose, CA - Holy Oaks",December 2015,$678K,0%,9.4%,4,0%,-50%,4,33.3%,0%,3,0%,50%,67,54,41,99.4%,-3.4%,-1.1%
"San Jose, CA - Holy Oaks",January 2016,$715K,5.5%,12.7%,4,0%,-33.3%,1,-75%,-75%,2,-33.3%,0%,72,5,50,98.9%,-0.5%,-3%
"San Jose, CA - Holy Oaks",February 2016,$700K,-2.1%,10.3%,4,0%,-33.3%,3,200%,-25%,3,50%,200%,99,28,55,98.3%,-0.6%,-4.3%
"San Jose, CA - Holy Oaks",March 2016,$720K,2.9%,1%,3,-25%,-40%,2,-33.3%,-60%,2,-33.3%,-33.3%,71,-28,52,98.4%,0.1%,-6%
"San Jose, CA - Holy Oaks",April 2016,$666K,-7.6%,-5.1%,4,33.3%,0%,5,150%,-37.5%,2,0%,-60%,41,-31,12,100.1%,1.7%,-3.7%
"San Jose, CA - Holy Oaks",May 2016,$681K,2.3%,0.1%,5,25%,-16.7%,4,-20%,-60%,1,-50%,-80%,19,-22,7,102.5%,2.4%,-4%
"San Jose, CA - Holy Oaks",June 2016,$681K,0%,1.5%,5,0%,0%,7,75%,-36.4%,4,300%,-20%,16,-3,-4,101.6%,-0.9%,-3.9%
"San Jose, CA - Holy Oaks",July 2016,$743K,9.1%,11.3%,3,-40%,-70%,5,-28.6%,-58.3%,2,-50%,-66.7%,16,0,1,102.9%,1.3%,-1.4%
"San Jose, CA - Holy Oaks",August 2016,$722K,-2.9%,7.7%,2,-33.3%,-77.8%,9,80%,-18.2%,4,100%,-20%,27,11,10,100.1%,-2.8%,-2.1%
"San Jose, CA - Holy Oaks",September 2016,$720K,-0.2%,7.9%,5,150%,-50%,7,-22.2%,0%,2,-50%,-50%,22,-5,7,100.5%,0.5%,-3%
"San Jose, CA - Holy Oaks",October 2016,$720K,0%,6.7%,5,0%,0%,10,42.9%,100%,4,100%,0%,22,0,9,100.5%,0%,-3.1%
"San Jose, CA - Holy Oaks",November 2016,$720K,0%,6.3%,7,40%,75%,8,-20%,166.7%,6,50%,100%,17,-5,4,100.4%,-0.2%,-2.4%
"San Jose, CA - Holy Oaks",December 2016,$753K,4.6%,11.1%,6,-14.3%,50%,7,-12.5%,75%,1,-83.3%,-66.7%,40,23,-28,98.7%,-1.6%,-0.7%
"San Jose, CA - Joaquin Miller",January 2012,$770K,-15.9%,-25.1%,1,-75%,-80%,1,0%,-83.3%,1,,-66.7%,24,-23,-7,99.6%,-0.3%,-1.5%
"San Jose, CA - Joaquin Miller",February 2012,$770K,0%,-25.5%,1,0%,-75%,4,300%,-20%,1,0%,-50%,24,0,1,99.6%,0%,-2.2%
"San Jose, CA - Joaquin Miller",March 2012,$720K,-6.5%,-29.9%,3,200%,-25%,6,50%,-25%,3,200%,0%,9,-15,-6,106.3%,6.7%,5%
"San Jose, CA - Joaquin Miller",April 2012,$720K,0%,-8.7%,3,0%,-50%,7,16.7%,-36.4%,2,-33.3%,-33.3%,9,0,1,106.3%,0%,5%
"San Jose, CA - Joaquin Miller",May 2012,$720K,0%,-10.6%,5,66.7%,-54.5%,7,0%,-63.2%,1,-50%,-83.3%,9,0,-2,106.1%,-0.2%,3.5%
"San Jose, CA - Joaquin Miller",June 2012,$830K,15.3%,-6.5%,5,0%,-70.6%,6,-14.3%,-66.7%,1,0%,-66.7%,9,0,-3,105.4%,-0.7%,2.1%
"San Jose, CA - Joaquin Miller",July 2012,$783K,-5.7%,-17.6%,8,60%,-52.9%,6,0%,-62.5%,3,200%,0%,10,1,-4,104.9%,-0.5%,1.8%
"San Jose, CA - Joaquin Miller",August 2012,$786K,0.4%,-10.7%,7,-12.5%,-58.8%,7,16.7%,-30%,3,0%,0%,12,3,-1,104.5%,-0.4%,2.3%
"San Jose, CA - Joaquin Miller",September 2012,$860K,9.4%,6.6%,7,0%,-36.4%,10,42.9%,66.7%,2,-33.3%,,14,2,2,104.2%,-0.3%,3%
"San Jose, CA - Joaquin Miller",October 2012,"$1,005K",16.9%,24.2%,10,42.9%,0%,13,30%,225%,1,-50%,0%,12,-3,-2,104.6%,0.4%,3.2%
"San Jose, CA - Joaquin Miller",November 2012,$949K,-5.6%,-7%,14,40%,180%,9,-30.8%,800%,,,,11,-1,1,104.9%,0.3%,3.2%
"San Jose, CA - Joaquin Miller",December 2012,$856K,-9.8%,-6.6%,13,-7.1%,225%,7,-22.2%,600%,,,,10,-1,-37,104.4%,-0.5%,4.4%
"San Jose, CA - Joaquin Miller",January 2013,$856K,0%,11.2%,9,-30.8%,800%,4,-42.9%,300%,,,,9,-1,-15,103.3%,-1.1%,3.7%
"San Jose, CA - Joaquin Miller",February 2013,"$1,207K",41%,56.8%,6,-33.3%,500%,5,25%,25%,,,,10,1,-14,105.2%,1.9%,5.6%
"San Jose, CA - Joaquin Miller",March 2013,"$1,134K",-6%,57.5%,5,-16.7%,66.7%,3,-40%,-50%,,,,10,0,1,107.7%,2.5%,1.4%
"San Jose, CA - Joaquin Miller",April 2013,"$1,330K",17.2%,84.7%,4,-20%,33.3%,5,66.7%,-28.6%,2,,0%,10,-1,1,114.5%,6.8%,8.3%
"San Jose, CA - Joaquin Miller",May 2013,"$1,570K",18.1%,118.1%,3,-25%,-40%,5,0%,-28.6%,,,,9,-1,0,114%,-0.5%,7.9%
"San Jose, CA - Joaquin Miller",June 2013,"$1,495K",-4.8%,80.1%,5,66.7%,0%,6,20%,0%,,,,9,0,0,115.3%,1.2%,9.8%
"San Jose, CA - Joaquin Miller",July 2013,$951K,-36.4%,21.5%,5,0%,-37.5%,7,16.7%,16.7%,1,,-66.7%,9,0,-1,113.5%,-1.8%,8.6%
"San Jose, CA - Joaquin Miller",August 2013,$946K,-0.6%,20.3%,10,100%,42.9%,9,28.6%,28.6%,,,,10,1,-3,110.7%,-2.8%,6.3%
