Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"San Jose, CA - Lanai-Cunningham",July 2012,$340K,9.7%,9.7%,9,-18.2%,0%,5,-16.7%,-28.6%,1,,-75%,18,3,8,102.9%,0.3%,2.6%
"San Jose, CA - Lanai-Cunningham",August 2012,$355K,4.4%,20.1%,5,-44.4%,0%,6,20%,0%,2,100%,-33.3%,34,16,24,101.5%,-1.5%,-2.2%
"San Jose, CA - Lanai-Cunningham",September 2012,$355K,0%,20.2%,3,-40%,-62.5%,7,16.7%,-12.5%,1,-50%,-75%,85,51,52,100.5%,-1%,0.3%
"San Jose, CA - Lanai-Cunningham",October 2012,$378K,6.5%,28.1%,2,-33.3%,-75%,8,14.3%,-20%,3,200%,-40%,28,-57,-2,98.3%,-2.2%,-0.9%
"San Jose, CA - Lanai-Cunningham",November 2012,$301K,-20.5%,1.9%,4,100%,-55.6%,6,-25%,-45.5%,2,-33.3%,-66.7%,7,-21,-23,103.1%,4.8%,4.9%
"San Jose, CA - Lanai-Cunningham",December 2012,$296K,-1.5%,-1.3%,4,0%,-42.9%,5,-16.7%,-37.5%,2,0%,-66.7%,7,0,-28,106.2%,3%,8.4%
"San Jose, CA - Lanai-Cunningham",January 2013,$333K,12.2%,18.3%,7,75%,16.7%,7,40%,-30%,1,-50%,-88.9%,27,20,-129,106.5%,0.3%,8.6%
"San Jose, CA - Lanai-Cunningham",February 2013,$358K,7.5%,20.4%,7,0%,40%,8,14.3%,14.3%,3,200%,-50%,31,4,15,105.6%,-0.8%,4.6%
"San Jose, CA - Lanai-Cunningham",March 2013,$354K,-1%,33.5%,10,42.9%,233.3%,11,37.5%,10%,3,0%,-40%,5,-26,-30,106.8%,1.1%,8%
"San Jose, CA - Lanai-Cunningham",April 2013,$350K,-1.1%,23.2%,8,-20%,33.3%,6,-45.5%,-25%,2,-33.3%,-50%,5,0,-6,106.4%,-0.4%,5.4%
"San Jose, CA - Lanai-Cunningham",May 2013,$350K,0%,12.9%,7,-12.5%,-22.2%,3,-50%,-72.7%,2,0%,-33.3%,9,4,-6,105.9%,-0.5%,3.4%
"San Jose, CA - Lanai-Cunningham",June 2013,$383K,9.3%,23.4%,4,-42.9%,-63.6%,4,33.3%,-33.3%,3,50%,,52,43,37,102.4%,-3.4%,-0.2%
"San Jose, CA - Lanai-Cunningham",July 2013,$413K,7.8%,21.3%,4,0%,-55.6%,4,0%,-20%,2,-33.3%,100%,67,15,49,104.4%,2%,1.5%
"San Jose, CA - Lanai-Cunningham",August 2013,$405K,-1.8%,14.1%,3,-25%,-40%,5,25%,-16.7%,1,-50%,-50%,40,-28,6,105.9%,1.5%,4.5%
"San Jose, CA - Lanai-Cunningham",September 2013,$421K,4%,18.6%,4,33.3%,33.3%,4,-20%,-42.9%,3,200%,200%,33,-7,-53,103.2%,-2.7%,2.7%
"San Jose, CA - Lanai-Cunningham",October 2013,$422K,0.2%,11.6%,3,-25%,50%,6,50%,-25%,2,-33.3%,-33.3%,19,-14,-9,102.9%,-0.3%,4.6%
"San Jose, CA - Lanai-Cunningham",November 2013,$425K,0.7%,41.3%,6,100%,50%,8,33.3%,33.3%,2,0%,0%,19,0,12,104.7%,1.8%,1.6%
"San Jose, CA - Lanai-Cunningham",December 2013,$425K,0%,43.5%,5,-16.7%,25%,6,-25%,20%,2,0%,0%,14,-6,7,106%,1.3%,-0.1%
"San Jose, CA - Lanai-Cunningham",January 2014,$440K,3.5%,32.3%,7,40%,0%,6,0%,-14.3%,2,0%,100%,20,7,-7,104.9%,-1.1%,-1.6%
"San Jose, CA - Lanai-Cunningham",February 2014,$433K,-1.7%,21%,6,-14.3%,-14.3%,6,0%,-25%,2,0%,-33.3%,12,-8,-19,105.2%,0.4%,-0.4%
"San Jose, CA - Lanai-Cunningham",March 2014,$451K,4.3%,27.5%,7,16.7%,-30%,9,50%,-18.2%,3,50%,0%,20,8,15,103.9%,-1.3%,-2.8%
"San Jose, CA - Lanai-Cunningham",April 2014,$440K,-2.5%,25.6%,6,-14.3%,-25%,10,11.1%,66.7%,4,33.3%,100%,9,-11,4,102.5%,-1.4%,-3.8%
"San Jose, CA - Lanai-Cunningham",May 2014,$459K,4.4%,31.1%,6,0%,-14.3%,10,0%,233.3%,1,-75%,-50%,12,3,3,97.7%,-4.8%,-8.1%
"San Jose, CA - Lanai-Cunningham",June 2014,$463K,0.9%,21%,8,33.3%,100%,6,-40%,50%,1,0%,-66.7%,14,2,-39,96.1%,-1.7%,-6.4%
"San Jose, CA - Lanai-Cunningham",July 2014,$464K,0.2%,12.5%,8,0%,100%,5,-16.7%,25%,2,100%,0%,18,4,-50,96.2%,0.1%,-8.3%
"San Jose, CA - Lanai-Cunningham",August 2014,$484K,4.3%,19.5%,8,0%,166.7%,2,-60%,-60%,,,,18,0,-22,97.6%,1.4%,-8.4%
"San Jose, CA - Lanai-Cunningham",September 2014,$480K,-0.8%,14%,4,-50%,0%,2,0%,-50%,,,,15,-3,-18,99.3%,1.7%,-3.9%
"San Jose, CA - Lanai-Cunningham",October 2014,$500K,4.2%,18.5%,3,-25%,0%,2,0%,-66.7%,1,,-50%,22,7,3,97.6%,-1.7%,-5.3%
"San Jose, CA - Lanai-Cunningham",November 2014,$422K,-15.6%,-0.7%,1,-66.7%,-83.3%,3,50%,-62.5%,1,0%,-50%,22,0,3,93.8%,-3.8%,-10.9%
"San Jose, CA - Lanai-Cunningham",December 2014,$422K,0%,-0.7%,1,0%,-80%,3,0%,-50%,1,0%,-50%,22,0,9,93.8%,0%,-12.3%
"San Jose, CA - Lanai-Cunningham",February 2015,$449K,,3.8%,1,,-83.3%,1,,-83.3%,1,,-50%,45,,33,99.8%,,-5.5%
"San Jose, CA - Lanai-Cunningham",March 2015,$480K,6.8%,6.3%,2,100%,-71.4%,2,100%,-77.8%,2,100%,-33.3%,25,-21,5,101.9%,2.1%,-2%
"San Jose, CA - Lanai-Cunningham",April 2015,$520K,8.4%,18.2%,4,100%,-33.3%,3,50%,-70%,2,0%,-50%,33,8,24,100.9%,-1%,-1.6%
"San Jose, CA - Lanai-Cunningham",May 2015,$551K,5.9%,20%,4,0%,-33.3%,3,0%,-70%,1,-50%,0%,25,-8,13,102.5%,1.5%,4.8%
"San Jose, CA - Lanai-Cunningham",June 2015,$572K,3.8%,23.4%,3,-25%,-62.5%,4,33.3%,-33.3%,2,100%,100%,29,5,16,102%,-0.5%,5.9%
"San Jose, CA - Lanai-Cunningham",July 2015,$625K,9.4%,34.7%,1,-66.7%,-87.5%,3,-25%,-40%,2,0%,0%,29,0,12,105.9%,4%,9.8%
"San Jose, CA - Lanai-Cunningham",September 2015,$550K,,14.6%,3,,-25%,4,,100%,,,,24,,9,100%,,0.7%
"San Jose, CA - Lanai-Cunningham",October 2015,$550K,0%,10%,5,66.7%,66.7%,6,50%,200%,2,,100%,19,-5,-3,100.5%,0.5%,2.8%
"San Jose, CA - Lanai-Cunningham",November 2015,$545K,-1%,29%,6,20%,500%,5,-16.7%,66.7%,1,-50%,0%,22,3,-1,100.4%,-0.1%,6.6%
"San Jose, CA - Lanai-Cunningham",December 2015,$540K,-0.9%,27.8%,6,0%,500%,8,60%,166.7%,3,200%,200%,20,-2,-3,102%,1.6%,8.2%
"San Jose, CA - Lanai-Cunningham",January 2016,$539K,-0.1%,,5,-16.7%,,7,-12.5%,,3,0%,,20,1,,101.3%,-0.7%,
"San Jose, CA - Lanai-Cunningham",February 2016,$528K,-2.1%,17.5%,6,20%,500%,8,14.3%,700%,3,0%,200%,20,-1,-26,102.2%,0.9%,2.4%
"San Jose, CA - Lanai-Cunningham",March 2016,$535K,1.4%,11.6%,4,-33.3%,100%,7,-12.5%,250%,2,-33.3%,0%,15,-5,-10,102.5%,0.3%,0.5%
"San Jose, CA - Lanai-Cunningham",April 2016,$560K,4.7%,7.7%,7,75%,75%,6,-14.3%,100%,1,-50%,-50%,13,-2,-20,103.5%,1%,2.5%
"San Jose, CA - Lanai-Cunningham",May 2016,$588K,4.9%,6.7%,6,-14.3%,50%,6,0%,100%,3,200%,200%,13,-1,-12,103.2%,-0.3%,0.8%
"San Jose, CA - Lanai-Cunningham",June 2016,$570K,-3%,-0.3%,6,0%,100%,7,16.7%,75%,4,33.3%,100%,25,13,-4,102%,-1.2%,0.1%
"San Jose, CA - Lanai-Cunningham",July 2016,$550K,-3.5%,-12%,5,-16.7%,400%,7,0%,133.3%,2,-50%,0%,49,24,20,99.6%,-2.4%,-6.4%
"San Jose, CA - Lanai-Cunningham",August 2016,$543K,-1.4%,,6,20%,,6,-14.3%,,3,50%,,34,-15,,101%,1.4%,
"San Jose, CA - Lanai-Cunningham",September 2016,$582K,7.3%,5.8%,7,16.7%,133.3%,5,-16.7%,25%,3,0%,,36,2,12,100.7%,-0.3%,0.7%
"San Jose, CA - Lanai-Cunningham",October 2016,$601K,3.3%,9.3%,6,-14.3%,20%,7,40%,16.7%,3,0%,50%,28,-9,9,102.5%,1.9%,2.1%
"San Jose, CA - Lanai-Cunningham",November 2016,$601K,0%,10.4%,6,0%,0%,8,14.3%,60%,3,0%,200%,28,1,7,102.2%,-0.4%,1.8%
"San Jose, CA - Lanai-Cunningham",December 2016,$620K,3.2%,14.9%,7,16.7%,16.7%,7,-12.5%,-12.5%,3,0%,0%,20,-8,1,101.7%,-0.5%,-0.3%
"San Jose, CA - Loma Linda",January 2012,$645K,0%,,1,0%,,,,,,,,104,0,,99.2%,0%,
"San Jose, CA - Loma Linda",February 2012,$645K,0%,,1,0%,,,,,,,,104,0,,99.2%,0%,
"San Jose, CA - Loma Linda",May 2012,$850K,,28.3%,1,,-50%,2,,,1,,,8,,-92,109.1%,,15.5%
"San Jose, CA - Loma Linda",June 2012,$850K,0%,21.4%,1,0%,0%,1,-50%,-50%,,,,8,0,-93,109.1%,0%,12.5%
"San Jose, CA - Loma Linda",July 2012,$825K,-2.9%,17.9%,2,100%,100%,2,100%,0%,1,,0%,30,22,-71,104.6%,-4.6%,8%
"San Jose, CA - Loma Linda",August 2012,$800K,-3%,-4.9%,1,-50%,0%,1,-50%,-66.7%,,,,52,22,23,100%,-4.6%,4.4%
"San Jose, CA - Loma Linda",September 2012,$938K,17.2%,11.4%,2,100%,100%,1,0%,0%,,,,43,-9,14,97.8%,-2.2%,2.1%
"San Jose, CA - Loma Linda",October 2012,"$1,075K",14.7%,27.7%,1,-50%,0%,,,,,,,34,-9,5,95.6%,-2.2%,-0.1%
"San Jose, CA - Loma Linda",November 2012,"$1,075K",0%,,1,0%,,1,,,,,,34,0,,95.6%,0%,
"San Jose, CA - Loma Linda",December 2012,$856K,-20.4%,32.6%,2,100%,100%,1,0%,,,,,14,-20,-90,109.4%,13.9%,10.2%
"San Jose, CA - Loma Linda",January 2013,$856K,0%,32.6%,2,0%,100%,2,100%,,,,,14,0,-90,109.4%,0%,10.2%
"San Jose, CA - Loma Linda",February 2013,$921K,7.7%,42.8%,3,50%,200%,2,0%,,1,,,15,1,-90,111.8%,2.4%,12.6%
"San Jose, CA - Loma Linda",March 2013,$962K,4.5%,,1,-66.7%,,2,0%,,,,,15,1,,116.6%,4.8%,
"San Jose, CA - Loma Linda",April 2013,$959K,-0.4%,,2,100%,,1,-50%,,,,,12,-4,,113.3%,-3.3%,
"San Jose, CA - Loma Linda",May 2013,$955K,-0.4%,12.4%,1,-50%,0%,,,,,,,8,-4,0,110%,-3.3%,0.9%
"San Jose, CA - Loma Linda",June 2013,"$1,128K",18.1%,32.6%,2,100%,100%,2,,100%,,,,8,-1,-1,111.6%,1.6%,2.5%
"San Jose, CA - Loma Linda",July 2013,"$1,155K",2.4%,40%,2,0%,0%,2,0%,0%,,,,8,0,-23,115.4%,3.8%,10.9%
"San Jose, CA - Loma Linda",August 2013,"$1,155K",0%,44.4%,2,0%,100%,2,0%,100%,,,,8,0,-45,115.4%,0%,15.4%
"San Jose, CA - Loma Linda",September 2013,"$1,010K",-12.6%,7.7%,1,-50%,-50%,,,,,,,8,1,-35,117.7%,2.3%,19.9%
"San Jose, CA - Loma Linda",March 2014,"$1,095K",,13.8%,2,,100%,2,,0%,,,,15,,-1,107.9%,,-8.7%
"San Jose, CA - Loma Linda",April 2014,"$1,095K",0%,14.2%,2,0%,0%,4,100%,300%,2,,,15,0,3,107.9%,0%,-5.4%
"San Jose, CA - Loma Linda",May 2014,"$1,180K",7.8%,23.6%,3,50%,200%,3,-25%,,1,-50%,,10,-5,2,111.7%,3.9%,1.7%
"San Jose, CA - Loma Linda",June 2014,"$1,185K",0.4%,5.1%,3,0%,50%,3,0%,50%,,,,8,-2,1,123.9%,12.2%,12.4%
"San Jose, CA - Loma Linda",July 2014,"$1,185K",0%,2.6%,3,0%,50%,1,-66.7%,-50%,,,,8,0,1,123.9%,0%,8.5%
"San Jose, CA - Loma Linda",August 2014,"$1,230K",3.8%,6.5%,2,-33.3%,0%,1,0%,-50%,1,,,9,1,2,126.2%,2.3%,10.8%
"San Jose, CA - Loma Linda",October 2014,"$1,005K",,,1,,,2,,,,,,9,,,100.5%,,
"San Jose, CA - Loma Linda",November 2014,"$1,005K",0%,,1,0%,,1,-50%,,,,,9,0,,100.5%,0%,
"San Jose, CA - Loma Linda",December 2014,"$1,005K",0%,,1,0%,,,,,,,,9,0,,100.5%,0%,
"San Jose, CA - Loma Linda",April 2015,"$1,461K",,33.4%,1,,-50%,1,,-75%,,,,8,,-7,112.4%,,4.5%
"San Jose, CA - Loma Linda",May 2015,"$1,281K",-12.4%,8.5%,2,100%,-33.3%,3,200%,0%,1,,0%,8,0,-2,103%,-9.4%,-8.7%
"San Jose, CA - Loma Linda",June 2015,"$1,281K",0%,8.1%,2,0%,-33.3%,2,-33.3%,-33.3%,,,,8,0,0,103%,0%,-20.9%
"San Jose, CA - Loma Linda",July 2015,"$1,124K",-12.2%,-5.1%,2,0%,-33.3%,2,0%,100%,,,,21,13,13,99.5%,-3.5%,-24.4%
"San Jose, CA - Loma Linda",August 2015,"$1,148K",2.1%,-6.7%,1,-50%,-50%,,,,,,,21,0,12,105.4%,5.9%,-20.8%
"San Jose, CA - Loma Linda",September 2015,"$1,148K",0%,,1,0%,,1,,,1,,,21,0,,105.4%,0%,
"San Jose, CA - Loma Linda",November 2015,"$1,350K",,34.3%,1,,0%,1,,0%,,,,24,,15,103.9%,,3.4%
"San Jose, CA - Loma Linda",December 2015,"$1,350K",0%,34.3%,1,0%,0%,,,,,,,24,0,15,103.9%,0%,3.4%
"San Jose, CA - Loma Linda",January 2016,"$1,350K",0%,,1,0%,,1,,,,,,24,0,,103.9%,0%,
"San Jose, CA - Loma Linda",March 2016,"$1,310K",,,2,,,3,,,1,,,6,,,109.6%,,
"San Jose, CA - Loma Linda",April 2016,"$1,220K",-6.9%,-16.5%,3,50%,200%,2,-33.3%,100%,,,,8,2,-1,110.5%,0.9%,-1.9%
"San Jose, CA - Loma Linda",May 2016,"$1,310K",7.4%,2.3%,4,33.3%,100%,3,50%,0%,1,,0%,8,1,0,111%,0.5%,8%
"San Jose, CA - Loma Linda",June 2016,"$1,235K",-5.7%,-3.6%,2,-50%,0%,2,-33.3%,0%,,,,9,1,1,112.4%,1.4%,9.4%
"San Jose, CA - Loma Linda",July 2016,"$1,540K",24.7%,37%,2,0%,0%,3,50%,50%,,,,11,2,-11,110.2%,-2.1%,10.7%
"San Jose, CA - Loma Linda",August 2016,"$1,610K",4.5%,40.2%,2,0%,100%,4,33.3%,,1,,,12,2,-9,107.4%,-2.8%,2%
"San Jose, CA - Loma Linda",September 2016,"$1,475K",-8.4%,28.5%,4,100%,300%,3,-25%,200%,,,,18,6,-4,112.5%,5.1%,7.1%
"San Jose, CA - Loma Linda",October 2016,"$1,350K",-8.5%,,3,-25%,,2,-33.3%,,,,,22,5,,114%,1.5%,
"San Jose, CA - Loma Linda",November 2016,"$1,292K",-4.3%,-4.3%,2,-33.3%,100%,1,-50%,0%,,,,29,7,5,117.6%,3.6%,13.7%
"San Jose, CA - Loma Linda",December 2016,"$1,300K",0.6%,-3.7%,1,-50%,0%,1,0%,,,,,7,-22,-17,118.2%,0.6%,14.3%
"San Jose, CA - Lone Bluff",February 2012,$305K,,-10.8%,2,,-60%,2,,0%,,,,45,,16,100%,,-3.4%
"San Jose, CA - Lone Bluff",March 2012,$305K,0%,-20.8%,2,0%,-33.3%,2,0%,0%,,,,45,0,16,100%,0%,-8.5%
"San Jose, CA - Lone Bluff",April 2012,$305K,0%,-10.8%,4,100%,33.3%,2,0%,-33.3%,1,,-50%,37,-9,-170,101.3%,1.3%,-7.2%
"San Jose, CA - Lone Bluff",May 2012,$311K,2%,8.4%,3,-25%,200%,3,50%,-40%,1,0%,-66.7%,11,-26,-247,103.1%,1.8%,2.4%
"San Jose, CA - Lone Bluff",June 2012,$337K,8.2%,10.9%,4,33.3%,100%,3,0%,-40%,,,,13,2,-122,104.6%,1.5%,1.8%
"San Jose, CA - Lone Bluff",July 2012,$337K,0%,3.5%,2,-50%,0%,2,-33.3%,-50%,,,,11,-2,-10,106.5%,2%,2.6%
"San Jose, CA - Lone Bluff",August 2012,$336K,-0.1%,3.1%,2,0%,-60%,2,0%,0%,,,,13,2,-17,104.5%,-2%,4.7%
"San Jose, CA - Lone Bluff",September 2012,$310K,-7.7%,-4.9%,1,-50%,-85.7%,2,0%,,,,,10,-3,-22,100%,-4.5%,1.4%
"San Jose, CA - Lone Bluff",October 2012,$310K,0%,-2.5%,1,0%,-83.3%,1,-50%,-50%,,,,10,0,-24,100%,0%,2.1%
"San Jose, CA - Lone Bluff",March 2013,$378K,,23.8%,2,,0%,1,,-50%,,,,9,,-37,96.6%,,-3.4%
"San Jose, CA - Lone Bluff",April 2013,$378K,0%,23.8%,2,0%,-50%,1,0%,-50%,,,,9,0,-28,96.6%,0%,-4.7%
"San Jose, CA - Lone Bluff",May 2013,$378K,0%,21.4%,2,0%,-33.3%,,,,,,,9,0,-3,96.6%,0%,-6.5%
"San Jose, CA - Lone Bluff",September 2013,$436K,,40.5%,1,,0%,3,,50%,2,,,8,,-2,103.7%,,3.7%
"San Jose, CA - Lone Bluff",October 2013,$436K,0%,40.5%,1,0%,0%,1,-66.7%,0%,2,0%,,8,0,-2,103.7%,0%,3.7%
"San Jose, CA - Lone Bluff",November 2013,$436K,0%,,1,0%,,2,100%,,1,-50%,,8,0,,103.7%,0%,
"San Jose, CA - Lone Bluff",December 2013,$600K,37.8%,,1,0%,,1,-50%,,,,,133,125,,100%,-3.7%,
"San Jose, CA - Lone Bluff",January 2014,$468K,-22%,,4,300%,,2,100%,,,,,46,-87,,106.2%,6.2%,
"San Jose, CA - Lone Bluff",February 2014,$468K,0%,,4,0%,,2,0%,,,,,46,0,,106.2%,0%,
"San Jose, CA - Lone Bluff",March 2014,$468K,0%,24%,4,0%,100%,5,150%,400%,2,,,23,-24,14,107.1%,1%,10.5%
"San Jose, CA - Lone Bluff",April 2014,$584K,24.8%,54.7%,2,-50%,0%,5,0%,400%,2,0%,,19,-4,10,106.1%,-1.1%,9.4%
"San Jose, CA - Lone Bluff",May 2014,$584K,0%,54.7%,2,0%,0%,5,0%,,,,,19,0,10,106.1%,0%,9.4%
"San Jose, CA - Lone Bluff",June 2014,$521K,-10.9%,,4,100%,,4,-20%,,1,,,13,-6,,104.9%,-1.2%,
"San Jose, CA - Lone Bluff",July 2014,$511K,-1.8%,,3,-25%,,4,0%,,1,0%,,10,-3,,103.7%,-1.1%,
"San Jose, CA - Lone Bluff",August 2014,$498K,-2.5%,,4,33.3%,,4,0%,,,,,10,-1,,104.2%,0.5%,
"San Jose, CA - Lone Bluff",September 2014,$467K,-6.2%,7.2%,3,-25%,200%,3,-25%,0%,,,,8,-2,0,102.5%,-1.8%,-1.2%
"San Jose, CA - Lone Bluff",October 2014,$467K,0%,7.2%,3,0%,200%,2,-33.3%,100%,,,,8,0,0,102.5%,0%,-1.2%
"San Jose, CA - Lone Bluff",November 2014,$467K,0%,7.2%,3,0%,200%,1,-50%,-50%,,,,14,6,6,100.4%,-2.1%,-3.3%
"San Jose, CA - Lone Bluff",December 2014,$595K,27.4%,-0.8%,1,-66.7%,0%,,,,,,,14,0,-119,99.3%,-1%,-0.7%
"San Jose, CA - Lone Bluff",January 2015,$595K,0%,27.1%,1,0%,-75%,,,,,,,14,0,-32,99.3%,0%,-6.9%
"San Jose, CA - Lone Bluff",April 2015,$520K,,-11%,1,,-50%,3,,-40%,2,,0%,26,,8,100.2%,,-5.9%
"San Jose, CA - Lone Bluff",May 2015,$520K,0%,-11%,1,0%,-50%,3,0%,-40%,2,0%,,26,0,8,100.2%,0%,-5.9%
"San Jose, CA - Lone Bluff",June 2015,$520K,0%,-0.1%,1,0%,-75%,3,0%,-25%,2,0%,100%,26,0,14,100.2%,0%,-4.7%
"San Jose, CA - Lone Bluff",July 2015,$535K,2.9%,4.7%,1,0%,-66.7%,1,-66.7%,-75%,2,0%,100%,87,61,77,99.1%,-1.1%,-4.7%
"San Jose, CA - Lone Bluff",August 2015,$535K,0%,7.4%,1,0%,-75%,1,0%,-75%,,,,87,0,78,99.1%,0%,-5.1%
"San Jose, CA - Lone Bluff",September 2015,$535K,0%,14.6%,1,0%,-66.7%,1,0%,-66.7%,1,,,87,0,79,99.1%,0%,-3.4%
"San Jose, CA - Lone Bluff",November 2015,$645K,,38.1%,1,,-66.7%,2,,100%,,,,16,,2,103.2%,,2.8%
"San Jose, CA - Lone Bluff",December 2015,$645K,0%,8.4%,1,0%,0%,2,0%,,,,,16,0,2,103.2%,0%,3.9%
"San Jose, CA - Lone Bluff",January 2016,$645K,0%,8.4%,1,0%,0%,1,-50%,,,,,16,0,2,103.2%,0%,3.9%
"San Jose, CA - Lone Bluff",February 2016,$680K,5.4%,,1,0%,,2,100%,,1,,,7,-9,,108.1%,4.9%,
"San Jose, CA - Lone Bluff",March 2016,$680K,0%,,1,0%,,1,-50%,,1,0%,,7,0,,108.1%,0%,
"San Jose, CA - Lone Bluff",April 2016,$625K,-8.1%,20.2%,2,100%,100%,2,100%,-33.3%,1,0%,-50%,32,25,6,103.3%,-4.8%,3.1%
"San Jose, CA - Lone Bluff",May 2016,$570K,-8.8%,9.6%,1,-50%,0%,3,50%,0%,1,0%,-50%,56,25,30,98.5%,-4.8%,-1.8%
"San Jose, CA - Lone Bluff",June 2016,$570K,0%,9.6%,3,200%,200%,3,0%,0%,,,,26,-30,0,106.6%,8.2%,6.4%
"San Jose, CA - Lone Bluff",July 2016,$562K,-1.4%,5%,3,0%,200%,3,0%,200%,1,,-50%,12,-14,-75,109.5%,2.9%,10.4%
"San Jose, CA - Lone Bluff",August 2016,$562K,0%,5%,3,0%,200%,1,-66.7%,0%,1,0%,,12,0,-75,109.5%,0%,10.4%
"San Jose, CA - Lone Bluff",September 2016,$562K,0%,5%,1,-66.7%,0%,2,100%,100%,2,100%,100%,12,0,-75,107%,-2.4%,8%
"San Jose, CA - Lone Bluff",November 2016,$740K,,14.7%,2,,100%,1,,-50%,,,,75,,59,98.8%,,-4.4%
"San Jose, CA - Lone Bluff",December 2016,$740K,0%,14.7%,2,0%,100%,1,0%,-50%,,,,75,0,59,98.8%,0%,-4.4%
"San Jose, CA - Los Arboles",January 2012,$329K,,,1,,,,,,,,,116,,,97.1%,,
"San Jose, CA - Los Arboles",February 2012,$329K,0%,163.3%,1,0%,0%,,,,,,,116,0,-198,97.1%,0%,0.9%
"San Jose, CA - Los Arboles",March 2012,$329K,0%,146.5%,1,0%,-50%,,,,,,,116,0,-52,97.1%,0%,-12.7%
"San Jose, CA - Los Arboles",January 2013,$410K,,24.6%,1,,0%,1,,,,,,10,,-106,117.2%,,20.1%
"San Jose, CA - Los Arboles",February 2013,$410K,0%,24.6%,1,0%,0%,1,0%,,,,,10,0,-106,117.2%,0%,20.1%
"San Jose, CA - Los Arboles",March 2013,$410K,0%,24.6%,1,0%,0%,1,0%,,,,,10,0,-106,117.2%,0%,20.1%
"San Jose, CA - Los Arboles",July 2014,$480K,,,1,,,1,,,,,,11,,,106.9%,,
"San Jose, CA - Los Arboles",August 2014,$480K,0%,,1,0%,,1,0%,,,,,11,0,,106.9%,0%,
"San Jose, CA - Los Arboles",September 2014,$480K,0%,,1,0%,,,,,,,,11,0,,106.9%,0%,
"San Jose, CA - Los Gatos",January 2012,$663K,0%,0.7%,1,0%,-87.5%,1,,0%,1,,0%,57,0,-11,96.2%,0%,-1.6%
"San Jose, CA - Los Gatos",February 2012,$663K,0%,22%,1,0%,-75%,3,200%,0%,2,100%,0%,57,0,3,96.2%,0%,-3.7%
"San Jose, CA - Los Gatos",April 2012,$650K,,-5.2%,1,,0%,6,,0%,4,,33.3%,24,,-22,100%,,1.9%
"San Jose, CA - Los Gatos",May 2012,$675K,3.8%,6.3%,3,200%,0%,9,50%,125%,5,25%,400%,14,-10,6,108%,8%,7.8%
"San Jose, CA - Los Gatos",June 2012,$663K,-1.9%,-3.3%,8,166.7%,100%,13,44.4%,550%,5,0%,,12,-3,-13,104.2%,-3.8%,4.5%
"San Jose, CA - Los Gatos",July 2012,$683K,3%,-7.1%,8,0%,60%,11,-15.4%,,5,0%,,9,-3,-33,104.4%,0.2%,4.8%
"San Jose, CA - Los Gatos",August 2012,$685K,0.4%,-8.7%,11,37.5%,450%,9,-18.2%,800%,4,-20%,,9,1,-70,102.5%,-1.9%,3.9%
"San Jose, CA - Los Gatos",September 2012,$689K,0.5%,-23.6%,7,-36.4%,250%,5,-44.4%,150%,2,-50%,100%,8,-1,-41,103.5%,1%,4.4%
"San Jose, CA - Los Gatos",October 2012,$689K,0%,-33.7%,9,28.6%,800%,8,60%,300%,5,150%,,16,8,8,101.6%,-2%,2.7%
"San Jose, CA - Los Gatos",November 2012,$700K,1.7%,-32.6%,5,-44.4%,400%,6,-25%,500%,1,-80%,,16,0,8,101.1%,-0.4%,2.3%
"San Jose, CA - Los Gatos",December 2012,$718K,2.5%,8.3%,8,60%,700%,7,16.7%,,2,100%,,14,-3,-44,102.5%,1.3%,6.3%
"San Jose, CA - Los Gatos",January 2013,$773K,7.7%,16.6%,6,-25%,500%,3,-57.1%,200%,,,,10,-4,-48,106.1%,3.6%,9.9%
"San Jose, CA - Los Gatos",February 2013,$810K,4.9%,22.3%,8,33.3%,700%,2,-33.3%,-33.3%,,,,10,1,-47,103.8%,-2.3%,7.6%
"San Jose, CA - Los Gatos",March 2013,$860K,6.2%,,4,-50%,,6,200%,,1,,,26,16,,102.4%,-1.4%,
"San Jose, CA - Los Gatos",April 2013,$869K,1%,33.7%,8,100%,700%,10,66.7%,66.7%,1,0%,-75%,9,-17,-15,104.9%,2.5%,4.9%
"San Jose, CA - Los Gatos",May 2013,$878K,1%,30%,8,0%,166.7%,13,30%,44.4%,1,0%,-80%,8,-1,-6,107.9%,3%,-0.2%
"San Jose, CA - Los Gatos",June 2013,$878K,0%,32.5%,12,50%,50%,16,23.1%,23.1%,5,400%,0%,9,1,-3,107.5%,-0.4%,3.3%
"San Jose, CA - Los Gatos",July 2013,$855K,-2.6%,25.3%,9,-25%,12.5%,14,-12.5%,27.3%,3,-40%,-40%,10,1,2,106.9%,-0.6%,2.5%
"San Jose, CA - Los Gatos",August 2013,$838K,-2%,22.3%,11,22.2%,0%,11,-21.4%,22.2%,1,-66.7%,-75%,12,2,3,102.7%,-4.2%,0.1%
"San Jose, CA - Los Gatos",September 2013,$838K,0%,21.7%,9,-18.2%,28.6%,5,-54.5%,0%,2,100%,0%,21,9,13,99.9%,-2.8%,-3.6%
